motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
ZNF33A_2.motif	1403	1340	Not-Overlapped	NA	NA	0.843923902041115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B_2.motif	111	79	Not-Overlapped	NA	NA	0.214137058857051	NA	NA	NA	NA	NA	NA	NA	NA
ZNF341_1.motif	5869	5249	Not-Overlapped	NA	NA	0.37603856914856	NA	NA	NA	NA	NA	NA	NA	NA
ZNF341_2.motif	19	23	Not-Overlapped	NA	NA	0.33448242741407	NA	NA	NA	NA	NA	NA	NA	NA
ZNF341_3.motif	928	956	Not-Overlapped	NA	NA	0.767384018987359	NA	NA	NA	NA	NA	NA	NA	NA
ZNF34_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF343_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF345_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF347_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF347_2.motif	0	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF350_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF35_1.Infer.motif	12617	10936	Not-Overlapped	NA	NA	0.000569480482555726	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354A_1.motif	93	100	Not-Overlapped	NA	NA	0.534419146804854	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354A_2.motif	85	90	Not-Overlapped	NA	NA	0.484846087444248	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354A_3.motif	9	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354B_1.motif	217	246	Not-Overlapped	NA	NA	0.0297092408790847	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354B_2.motif	85	90	Not-Overlapped	NA	NA	0.484846087444248	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354B_3.motif	42	35	Not-Overlapped	NA	NA	0.332378764348573	NA	NA	NA	NA	NA	NA	NA	NA
ZNF354C_1.motif	1372	1544	Not-Overlapped	NA	NA	0.999986854339744	NA	NA	NA	NA	NA	NA	NA	NA
ZNF358_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF362_1.motif	719	635	Not-Overlapped	NA	NA	0.824014169818795	NA	NA	NA	NA	NA	NA	NA	NA
ZNF366_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF37A_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF382_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF383_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF384_1.motif	1500	1250	Not-Overlapped	NA	NA	0.609586262169741	NA	NA	NA	NA	NA	NA	NA	NA
ZNF391_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF394_1.motif	61	46	Not-Overlapped	NA	NA	0.400365329783508	NA	NA	NA	NA	NA	NA	NA	NA
ZNF394_2.motif	33	36	Not-Overlapped	NA	NA	0.369567996723238	NA	NA	NA	NA	NA	NA	NA	NA
ZNF396_1.motif	111	76	Not-Overlapped	NA	NA	0.419430345487485	NA	NA	NA	NA	NA	NA	NA	NA
ZNF397_1.motif	426	427	Not-Overlapped	NA	NA	0.999998876639314	NA	NA	NA	NA	NA	NA	NA	NA
ZNF397_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF398_1.motif	4	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF404_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_10.motif	86	83	Not-Overlapped	NA	NA	0.498568146522859	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_1.motif	318	330	Not-Overlapped	NA	NA	0.967042469673547	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_4.motif	7693	8252	Not-Overlapped	NA	NA	0.999998848405653	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_5.motif	5827	5653	Not-Overlapped	NA	NA	0.253478782512617	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_6.motif	15280	16106	Not-Overlapped	NA	NA	0.999975902945208	NA	NA	NA	NA	NA	NA	NA	NA
ZNF407_7.motif	3910	4122	Not-Overlapped	NA	NA	0.999985136971297	NA	NA	NA	NA	NA	NA	NA	NA
ZNF408_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF410_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF41_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF415_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF416_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF417_1.motif	325	282	Not-Overlapped	NA	NA	0.61941829865635	NA	NA	NA	NA	NA	NA	NA	NA
ZNF417_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF418_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF418_2.motif	1358	1796	Not-Overlapped	NA	NA	0.999999999864927	NA	NA	NA	NA	NA	NA	NA	NA
ZNF419_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF420_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF423_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF425_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF426_1.motif	16	10	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
ZNF426_2.motif	19	17	Not-Overlapped	NA	NA	0.305481060875278	NA	NA	NA	NA	NA	NA	NA	NA
ZNF429_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF429_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF431_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF43_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432_2.motif	1504	1547	Not-Overlapped	NA	NA	0.80322020909351	NA	NA	NA	NA	NA	NA	NA	NA
ZNF43_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF433_1.motif	10	9	Not-Overlapped	NA	NA	0.290374854568259	NA	NA	NA	NA	NA	NA	NA	NA
ZNF433_2.motif	579	645	Not-Overlapped	NA	NA	0.576747137790165	NA	NA	NA	NA	NA	NA	NA	NA
ZNF436_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF438_1.motif	4622	5102	Not-Overlapped	NA	NA	0.999999999866735	NA	NA	NA	NA	NA	NA	NA	NA
ZNF439_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF440_1.motif	302	292	Not-Overlapped	NA	NA	0.795599888100906	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF44_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF442_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF443_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF443_2.motif	9	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
ZNF444_1.motif	844	773	Not-Overlapped	NA	NA	0.999815301853599	NA	NA	NA	NA	NA	NA	NA	NA
ZNF444_2.motif	1593	1645	Not-Overlapped	NA	NA	0.999994814489914	NA	NA	NA	NA	NA	NA	NA	NA
ZNF445_1.motif	50	65	Not-Overlapped	NA	NA	0.433182160093632	NA	NA	NA	NA	NA	NA	NA	NA
ZNF445_2.motif	950	814	Not-Overlapped	NA	NA	0.00173560120857773	NA	NA	NA	NA	NA	NA	NA	NA
ZNF445_3.motif	12007	13582	Not-Overlapped	NA	NA	0.999999999444272	NA	NA	NA	NA	NA	NA	NA	NA
ZNF445_6.motif	636	586	Not-Overlapped	NA	NA	0.97176865841642	NA	NA	NA	NA	NA	NA	NA	NA
ZNF446_1.motif	9130	7873	Not-Overlapped	NA	NA	4.39095823896465e-05	NA	NA	NA	NA	NA	NA	NA	NA
ZNF449_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF45_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF467_1.motif	6	8	Not-Overlapped	NA	NA	0.285666073142827	NA	NA	NA	NA	NA	NA	NA	NA
ZNF467_2.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF468_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF469_1.motif	2745	2760	Not-Overlapped	NA	NA	0.215937757665651	NA	NA	NA	NA	NA	NA	NA	NA
ZNF470_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF471_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF479_1.motif	28	35	Not-Overlapped	NA	NA	0.615537979575297	NA	NA	NA	NA	NA	NA	NA	NA
ZNF479_2.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF480_1.motif	76	83	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
ZNF480_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF48_1.motif	5657	6256	Not-Overlapped	NA	NA	0.999948844452182	NA	NA	NA	NA	NA	NA	NA	NA
ZNF483_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF48_3.motif	6	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF484_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF485_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF48_5.motif	767	645	Not-Overlapped	NA	NA	0.916372690213109	NA	NA	NA	NA	NA	NA	NA	NA
ZNF487_1.motif	2871	2924	Not-Overlapped	NA	NA	0.515163464494284	NA	NA	NA	NA	NA	NA	NA	NA
ZNF490_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF490_2.motif	2327	2269	Not-Overlapped	NA	NA	0.999872934385993	NA	NA	NA	NA	NA	NA	NA	NA
ZNF491_1.motif	316	280	Not-Overlapped	NA	NA	0.190534368398424	NA	NA	NA	NA	NA	NA	NA	NA
ZNF491_2.motif	137	154	Not-Overlapped	NA	NA	0.875247788555786	NA	NA	NA	NA	NA	NA	NA	NA
ZNF492_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF493_1.motif	5089	5222	Not-Overlapped	NA	NA	0.870938710600815	NA	NA	NA	NA	NA	NA	NA	NA
ZNF493_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF493_5.motif	940	934	Not-Overlapped	NA	NA	0.985365416322997	NA	NA	NA	NA	NA	NA	NA	NA
ZNF497_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF500_1.motif	0	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF501_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF502_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF506_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF507_1.motif	2638	2336	Not-Overlapped	NA	NA	0.86254184303721	NA	NA	NA	NA	NA	NA	NA	NA
ZNF507_5.motif	10891	9208	Not-Overlapped	NA	NA	0.0132818112569804	NA	NA	NA	NA	NA	NA	NA	NA
ZNF510_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF513_1.motif	72	109	Not-Overlapped	NA	NA	0.593254282232911	NA	NA	NA	NA	NA	NA	NA	NA
ZNF513_2.motif	2	8	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
ZNF514_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF516_1.motif	4990	4357	Not-Overlapped	NA	NA	0.28111400994036	NA	NA	NA	NA	NA	NA	NA	NA
ZNF516_2.motif	3598	3638	Not-Overlapped	NA	NA	0.919794761216982	NA	NA	NA	NA	NA	NA	NA	NA
ZNF517_1.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF517_2.motif	46	73	Not-Overlapped	NA	NA	0.513212037804661	NA	NA	NA	NA	NA	NA	NA	NA
ZNF518B_1.motif	144	120	Not-Overlapped	NA	NA	0.332271022096402	NA	NA	NA	NA	NA	NA	NA	NA
ZNF519_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF521_10.motif	201	149	Not-Overlapped	NA	NA	0.20648242095573	NA	NA	NA	NA	NA	NA	NA	NA
ZNF521_14.motif	627	759	Not-Overlapped	NA	NA	0.999525751453871	NA	NA	NA	NA	NA	NA	NA	NA
ZNF521_19.motif	1746	1814	Not-Overlapped	NA	NA	0.931413708282469	NA	NA	NA	NA	NA	NA	NA	NA
ZNF524_1.motif	4	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF525_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF526_1.motif	295	281	Not-Overlapped	NA	NA	0.951465196214042	NA	NA	NA	NA	NA	NA	NA	NA
ZNF526_7.motif	102	79	Not-Overlapped	NA	NA	0.243337566883013	NA	NA	NA	NA	NA	NA	NA	NA
ZNF527_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF528_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF529_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF530_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF532_1.motif	4064	3625	Not-Overlapped	NA	NA	0.191820905564973	NA	NA	NA	NA	NA	NA	NA	NA
ZNF532_2.motif	2492	2201	Not-Overlapped	NA	NA	0.592984260106723	NA	NA	NA	NA	NA	NA	NA	NA
ZNF534_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_1.motif	9374	8599	Not-Overlapped	NA	NA	0.32883098389077	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_2.motif	5805	6138	Not-Overlapped	NA	NA	0.999987161939458	NA	NA	NA	NA	NA	NA	NA	NA
ZNF536_6.motif	2768	2659	Not-Overlapped	NA	NA	0.156854989473133	NA	NA	NA	NA	NA	NA	NA	NA
ZNF540_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF541_1.motif	86	87	Not-Overlapped	NA	NA	0.237351960951923	NA	NA	NA	NA	NA	NA	NA	NA
ZNF543_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF544_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF546_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF547_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF548_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_2.motif	200	171	Not-Overlapped	NA	NA	0.88005684233906	NA	NA	NA	NA	NA	NA	NA	NA
ZNF550_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF551_1.motif	12145	12911	Not-Overlapped	NA	NA	0.999999505392007	NA	NA	NA	NA	NA	NA	NA	NA
ZNF551_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF552_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF554_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF555_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF556_1.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF557_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF558_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF559_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_1.motif	22	31	Not-Overlapped	NA	NA	0.36197413377687	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_2.motif	632	629	Not-Overlapped	NA	NA	0.109746813157932	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_3.motif	2508	2263	Not-Overlapped	NA	NA	0.0245111987287482	NA	NA	NA	NA	NA	NA	NA	NA
ZNF561_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF562_1.motif	3	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF563_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF564_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF565_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF566_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF567_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF568_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF569_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF570_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF571_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_2.motif	41	32	Not-Overlapped	NA	NA	0.352321490209487	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF573_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_1.motif	1598	1441	Not-Overlapped	NA	NA	0.0865309914972704	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_2.motif	8	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_3.motif	87	90	Not-Overlapped	NA	NA	0.834220548467234	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_6.motif	8	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF575_1.motif	26	15	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
ZNF577_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF578_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_1.motif	502	463	Not-Overlapped	NA	NA	0.145689283951484	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_2.motif	2037	2096	Not-Overlapped	NA	NA	0.3190057201473	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_3.motif	46	49	Not-Overlapped	NA	NA	0.0166482298576046	NA	NA	NA	NA	NA	NA	NA	NA
ZNF581_1.motif	2072	2210	Not-Overlapped	NA	NA	0.99997707519713	NA	NA	NA	NA	NA	NA	NA	NA
ZNF581_2.motif	1119	1210	Not-Overlapped	NA	NA	0.999996621351009	NA	NA	NA	NA	NA	NA	NA	NA
ZNF582_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF583_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF584_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_1.motif	3	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_1.motif	6	3	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
